date,open,high,low,close,volume
1993-01-04,0.469,0.469,0.447,0.453,4437000
1993-01-05,0.453,0.453,0.431,0.442,12402000
1993-01-06,0.442,0.458,0.439,0.45,12145500
1993-01-07,0.456,0.494,0.45,0.478,35923500
1993-01-08,0.475,0.483,0.444,0.453,8851500
1993-01-11,0.45,0.456,0.439,0.453,6786000
1993-01-12,0.447,0.458,0.444,0.453,7767000
1993-01-13,0.453,0.456,0.447,0.453,6718500
1993-01-14,0.461,0.517,0.456,0.508,36796500
1993-01-15,0.5,0.514,0.494,0.508,12361500
1993-01-18,0.514,0.558,0.508,0.522,31896000
1993-01-19,0.525,0.547,0.519,0.533,22153500
1993-01-20,0.539,0.542,0.522,0.533,22468500
1993-01-21,0.533,0.544,0.533,0.544,9949500
1993-01-22,0.542,0.55,0.531,0.544,22554000
1993-01-25,0.544,0.55,0.544,0.544,7065000
1993-01-26,0.547,0.567,0.547,0.556,20434500
1993-01-27,0.561,0.561,0.519,0.522,15079500
1993-01-28,0.519,0.533,0.519,0.531,7488000
1993-01-29,0.525,0.55,0.522,0.55,8892000
1993-02-01,0.556,0.6,0.55,0.597,18031500
1993-02-02,0.594,0.617,0.594,0.6,24489000
1993-02-03,0.606,0.611,0.594,0.6,22554000
1993-02-04,0.6,0.6,0.567,0.575,30330000
1993-02-05,0.569,0.589,0.569,0.583,14746500
1993-02-08,0.583,0.586,0.572,0.578,8653500
1993-02-09,0.581,0.581,0.558,0.558,1917000
1993-02-10,0.561,0.572,0.561,0.567,6889500
1993-02-11,0.578,0.589,0.572,0.581,6201000
1993-02-12,0.589,0.589,0.581,0.581,4117500
1993-02-16,0.583,0.583,0.547,0.561,13266000
1993-02-17,0.558,0.564,0.506,0.511,20268000
1993-02-18,0.511,0.539,0.511,0.531,18247500
1993-02-19,0.531,0.533,0.531,0.531,1525500
1993-02-22,0.528,0.539,0.528,0.539,2533500
1993-02-23,0.536,0.542,0.536,0.539,11956500
1993-02-24,0.539,0.575,0.536,0.569,8797500
1993-02-25,0.575,0.575,0.561,0.569,5449500
1993-02-26,0.572,0.592,0.564,0.592,8878500
1993-03-01,0.594,0.603,0.586,0.594,4531500
1993-03-02,0.597,0.606,0.586,0.592,9220500
1993-03-03,0.592,0.642,0.592,0.628,13131000
1993-03-04,0.625,0.625,0.606,0.619,3163500
1993-03-05,0.619,0.642,0.617,0.636,13635000
1993-03-08,0.642,0.658,0.636,0.658,7168500
1993-03-09,0.656,0.664,0.647,0.656,5710500
1993-03-10,0.656,0.656,0.639,0.642,8091000
1993-03-11,0.639,0.653,0.633,0.653,9450000
1993-03-12,0.65,0.656,0.642,0.65,6853500
1993-03-15,0.647,0.664,0.647,0.661,7762500
1993-03-16,0.661,0.661,0.636,0.636,10071000
1993-03-17,0.628,0.639,0.617,0.622,11308500
1993-03-18,0.622,0.636,0.619,0.633,21843000
1993-03-19,0.633,0.636,0.628,0.636,4099500
1993-03-22,0.628,0.644,0.625,0.644,9319500
1993-03-23,0.65,0.65,0.628,0.631,5418000
1993-03-24,0.633,0.656,0.633,0.639,11362500
1993-03-25,0.639,0.656,0.631,0.653,7056000
1993-03-26,0.661,0.675,0.656,0.667,7663500
1993-03-29,0.667,0.675,0.667,0.675,8100000
1993-03-30,0.675,0.675,0.658,0.667,6385500
1993-03-31,0.667,0.681,0.661,0.669,3892500
1993-04-01,0.669,0.686,0.664,0.683,2745000
1993-04-02,0.672,0.672,0.631,0.636,17887500
1993-04-05,0.631,0.636,0.6,0.611,12289500
1993-04-06,0.619,0.628,0.611,0.611,6160500
1993-04-07,0.611,0.611,0.589,0.6,9972000
1993-04-08,0.594,0.6,0.581,0.597,6448500
1993-04-12,0.597,0.639,0.589,0.622,14634000
1993-04-13,0.625,0.625,0.617,0.619,5400000
1993-04-14,0.617,0.639,0.617,0.631,2371500
1993-04-15,0.639,0.661,0.636,0.65,10638000
1993-04-16,0.642,0.653,0.642,0.647,1867500
1993-04-19,0.642,0.642,0.614,0.622,10557000
1993-04-20,0.617,0.633,0.611,0.633,13986000
