date,open,high,low,close,volume
2026-01-02,662.73,664.39,643.5,650.41,13726500
2026-01-05,651.01,664.54,647.75,658.79,12213700
2026-01-06,659.57,665.52,651.9,660.62,11074400
2026-01-07,655.64,659.15,644.81,648.69,12846300
2026-01-08,645.88,647.1,635.72,646.06,11921700
2026-01-09,645.44,654.95,642.85,653.06,11634900
2026-01-12,652.53,653.97,641.23,641.97,14797200
2026-01-13,642.27,642.27,624.1,631.09,18030400
2026-01-14,626.5,628.45,614.82,615.52,15527900
2026-01-15,618.48,624.17,614.23,620.8,13076100
2026-01-16,624.18,629.08,620.08,620.25,17012500
2026-01-20,607.88,611.4,600,604.12,15169600
2026-01-21,606.74,618.27,600.08,612.96,14494700
2026-01-22,629.35,660.57,626.55,647.63,21394700
2026-01-23,644.77,666.49,644.45,658.76,22797700
2026-01-26,665.13,675.28,661.29,672.36,16327400
2026-01-27,674.59,676.82,664.66,672.97,13297400
2026-01-28,674.5,677.68,666.1,668.73,25709600
2026-01-29,737.43,744,712.55,738.31,59852900
2026-01-30,727.5,732.17,713.59,716.5,23744600
2026-02-02,714.6,721.3,703.52,706.41,14365200
2026-02-03,707.37,717,686.41,691.7,13760700
2026-02-04,687.73,688.83,667.46,668.99,16882800
2026-02-05,663.58,681.5,653.5,670.21,17131800
2026-02-06,665.49,671.99,646.5,661.46,18159300
2026-02-09,663.18,683.31,658.78,677.22,14837500
2026-02-10,677.6,680.65,669.79,670.72,10455800
2026-02-11,674,679.27,657.1,668.69,14323800
2026-02-12,669.97,676,645.28,649.81,14960100
2026-02-13,645.1,651.43,634.57,639.77,12336400
2026-02-17,639.5,642.6,628.8,639.29,12674700
2026-02-18,633.8,645,628.15,643.22,14649200
2026-02-19,638.57,647.19,636.72,644.78,10035700
2026-02-20,639.69,663.35,638.78,655.66,14183500
2026-02-23,652.54,657.7,636,637.25,8605900
2026-02-24,633.08,641.11,628.98,639.3,10135600
2026-02-25,642.53,653.88,642.14,653.69,11330700
2026-02-26,650.55,661,647.5,657.01,10637700
2026-02-27,643.45,649.44,638.12,648.18,15703000
2026-03-02,637.16,659.94,634.5,653.56,9816100
2026-03-03,648.29,659.04,638.84,655.08,12263800
2026-03-04,657.96,672.77,657.67,667.73,10810100
2026-03-05,661.93,670.7,650.31,660.57,13341400
2026-03-06,647.9,649.47,636.11,644.86,13159400
2026-03-09,634.78,647.75,626.78,647.39,13489700
2026-03-10,653.56,660.3,649,654.07,9859300
2026-03-11,654.76,659.12,648.36,654.86,8977200
2026-03-12,648.75,653.5,636.9,638.18,11617500
2026-03-13,623.89,629.17,609.55,613.71,18957600
2026-03-16,632,634.75,623.1,627.45,15134900
2026-03-17,627.99,636.55,621.7,622.66,10348800
2026-03-18,616.34,622.65,614.61,615.68,11726300
2026-03-19,612.15,613,602.26,606.7,13247700
2026-03-20,603.53,603.96,587.25,593.66,21214900
2026-03-23,605.79,608.64,599.01,604.06,13638000
2026-03-24,599.1,601,591,592.92,10739700
2026-03-25,598.74,603.67,593.4,594.89,12585000
2026-03-26,582.49,583,543.35,547.54,35780100
2026-03-27,540.1,543.6,520.26,525.72,30133000
2026-03-30,536.38,539.55,528.54,536.38,22795200
2026-03-31,549.98,573.69,546.77,572.13,32898300
2026-04-01,580.13,592.55,573.82,579.23,23608100
2026-04-02,566.04,578.5,559.7,574.46,13518500
2026-04-06,577.69,582.79,572,573.02,9515700
2026-04-07,572.48,575.23,564.76,575.05,9580800
2026-04-08,606,629.95,591.83,612.42,32036600
2026-04-09,626.97,637.5,623,628.39,19012900
2026-04-10,634.47,638.58,624.33,629.86,13294800
2026-04-13,629.5,635,624.4,634.53,9538900
2026-04-14,643.22,666.26,639.37,662.49,17818000
2026-04-15,667,678.5,664.22,671.58,14952600
2026-04-16,675.99,677.58,667.75,676.87,9544800
2026-04-17,678.6,691.52,675.13,688.55,16283500
2026-04-20,681.36,683.38,668,670.91,12534000
2026-04-21,671,676.2,667.33,668.84,8660100
2026-04-22,674.36,678.38,669.75,674.72,9215600
2026-04-23,663.7,669.56,653.05,659.15,11667000
2026-04-24,660.32,680.67,653.84,675.03,13348300
2026-04-27,671,682.5,670.84,678.62,12805200
2026-04-28,674.24,678.18,665.63,671.34,10606800
2026-04-29,668.91,674.25,663.81,669.12,18947500
2026-04-30,619.32,620.85,600,611.91,52765000
2026-05-01,614.69,618.88,606.11,608.75,21404000
2026-05-04,607.94,614,602.75,610.41,16203900
2026-05-05,613.31,614.35,600.36,604.96,17171300
2026-05-06,601.05,619.95,598.1,612.88,19915500
2026-05-07,614.72,624.98,613.54,616.81,12307400
2026-05-08,615.2,616.77,606.06,609.63,13557000
2026-05-11,604.57,604.91,598.08,598.86,15940600
2026-05-12,594.82,603.75,592.6,603,11351600
2026-05-13,598.83,619.9,596.66,616.63,14634400
2026-05-14,616,623.73,615,618.43,10651200
2026-05-15,613.99,621.2,609.31,614.23,13272600
2026-05-18,609.11,615.59,603.69,611.21,13772400
2026-05-19,608.92,613.93,600.55,602.61,11749900
2026-05-20,600.7,608,597.81,605.06,11270062
