date,open,high,low,close,volume
1997-01-02,10.391,10.391,10.094,10.203,54480800
1997-01-03,10.281,10.594,10.25,10.578,44131200
1997-01-06,10.578,10.656,10.391,10.547,55948000
1997-01-07,10.562,10.641,10.422,10.625,36880800
1997-01-08,10.625,10.654,10.391,10.422,50593600
1997-01-09,10.469,10.469,10.281,10.297,47763200
1997-01-10,10.25,10.547,10.203,10.531,66556800
1997-01-13,10.641,10.688,10.438,10.469,50361600
1997-01-14,10.531,10.828,10.531,10.672,63728000
1997-01-15,10.703,10.781,10.547,10.578,53058400
1997-01-16,10.625,10.891,10.625,10.75,58688000
1997-01-17,10.703,10.969,10.688,10.891,65368800
1997-01-20,10.875,11.609,10.828,11.344,146220800
1997-01-21,11.328,11.883,11.203,11.875,114592000
1997-01-22,11.891,12.312,11.828,12.172,129236800
1997-01-23,12.266,12.469,11.812,11.844,105048000
1997-01-24,11.891,12.219,11.797,11.992,89817600
1997-01-27,12.062,12.174,11.938,12.016,53263200
1997-01-28,12.297,12.344,11.844,11.953,64656800
1997-01-29,12.094,12.172,11.969,12.156,48933600
1997-01-30,12.281,12.656,12.25,12.641,79937600
1997-01-31,12.734,12.906,12.609,12.75,86516000
1997-02-03,12.828,12.924,12.641,12.797,60804800
1997-02-04,12.797,12.906,12.562,12.891,56464000
1997-02-05,12.891,12.938,12.109,12.297,110099200
1997-02-06,12.281,12.297,12,12.141,102122400
1997-02-07,12.297,12.562,12.188,12.547,62448000
1997-02-10,12.594,12.688,12.203,12.219,66804800
1997-02-11,12.281,12.328,11.891,12.312,88834400
1997-02-12,12.297,12.5,12.188,12.484,72001600
1997-02-13,12.562,12.641,12.422,12.5,58292000
1997-02-14,12.422,12.562,12.203,12.234,57395200
1997-02-18,12.203,12.234,12.031,12.172,52545600
1997-02-19,12.172,12.266,12.062,12.188,56383200
1997-02-20,12.109,12.188,11.891,11.906,75395200
1997-02-21,11.859,11.922,11.75,11.875,61131200
1997-02-24,11.781,12.531,11.75,12.516,68599200
1997-02-25,12.5,12.627,12.359,12.438,63941600
1997-02-26,12.438,12.547,12.297,12.531,48849600
1997-02-27,12.531,12.531,12,12.016,56628800
1997-02-28,12.016,12.297,11.93,12.188,78412000
1997-03-03,12.125,12.516,12.078,12.438,53874400
1997-03-04,12.406,12.516,12.328,12.391,63920800
1997-03-05,12.438,12.625,12.406,12.609,46393600
1997-03-06,12.594,12.609,12.217,12.219,57018400
1997-03-07,12.297,12.438,12.062,12.094,46032000
1997-03-10,12.141,12.516,11.992,12.5,45997600
1997-03-11,12.453,12.57,12.297,12.297,47577600
1997-03-12,12.219,12.438,12.219,12.344,43234400
1997-03-13,12.281,12.516,12.25,12.453,45505600
1997-03-14,12.469,12.531,12.359,12.375,61327200
1997-03-17,12.312,12.594,12.25,12.562,83958400
1997-03-18,12.578,12.602,12.359,12.453,59012000
1997-03-19,12.219,12.281,11.867,12.094,111560000
1997-03-20,12.078,12.219,11.922,12,81410400
1997-03-21,12.062,12.141,11.609,11.75,85829600
1997-03-24,11.641,11.688,10.953,11.266,186269600
1997-03-25,11.328,11.422,11.109,11.289,89701600
1997-03-26,11.344,11.828,11.328,11.781,81270400
1997-03-27,11.891,12.016,11.375,11.719,93919200
1997-03-31,11.641,11.812,11.406,11.461,93825600
1997-04-01,11.266,11.719,11.219,11.656,86680800
1997-04-02,11.609,11.703,11.375,11.5,63331200
1997-04-03,11.375,11.922,11.328,11.891,92252800
1997-04-04,11.719,12.094,11.719,11.773,94964000
1997-04-07,11.953,12.203,11.875,11.984,76511200
1997-04-08,12.078,12.281,11.938,12.281,53339200
1997-04-09,12.391,12.406,12.219,12.25,73762400
1997-04-10,12.219,12.219,11.938,12.094,67913600
1997-04-11,11.938,12.156,11.867,11.875,60033600
1997-04-14,11.844,12.172,11.672,12.172,59107200
1997-04-15,12.234,12.375,11.984,12.141,84440000
1997-04-16,12.078,12.312,12.031,12.281,42710400
1997-04-17,12.312,12.5,12.188,12.266,71720800
1997-04-18,13,13.453,12.875,13.453,231764000
1997-04-21,13.375,13.984,13.266,13.453,155695200
1997-04-22,13.453,13.852,13.438,13.828,82300000
1997-04-23,13.828,14.469,13.797,14.391,102814400
1997-04-24,14.578,14.734,14.094,14.266,118163200
1997-04-25,14.188,14.422,14.156,14.203,58566400
1997-04-28,14.219,14.383,13.953,14.359,67224000
1997-04-29,14.672,14.891,14.562,14.875,73953600
1997-04-30,14.828,15.328,14.797,15.188,90204000
1997-05-01,15.25,15.406,14.906,15.125,72325600
1997-05-02,15.25,15.438,14.867,15.094,96192000
1997-05-05,14.953,15.094,14.438,15.023,111063200
1997-05-06,14.922,14.969,14.547,14.664,74770400
1997-05-07,14.547,14.875,14.391,14.438,70532800
1997-05-08,14.406,14.766,14.391,14.547,53834400
1997-05-09,14.75,14.812,14.469,14.594,58392000
1997-05-12,14.688,14.812,14.625,14.766,42976000
1997-05-13,14.797,14.906,14.609,14.719,49813600
1997-05-14,14.797,14.828,14.453,14.484,60744800
1997-05-15,14.5,14.734,14.484,14.641,41861600
1997-05-16,14.547,14.625,14.359,14.43,59913600
1997-05-19,14.516,14.641,14.391,14.391,45632000
1997-05-20,14.484,14.906,14.406,14.891,64876800
1997-05-21,15.078,15.367,14.969,15.047,76620000
1997-05-22,15.125,15.203,14.969,15.078,33655200
1997-05-23,15.172,15.375,15.109,15.359,28904800
1997-05-27,15.344,15.922,15.297,15.828,69036000
1997-05-28,15.906,15.906,15.609,15.734,52241600
1997-05-29,15.906,16.133,15.625,15.734,51111200
1997-05-30,14.688,15.703,14.688,15.5,83337600
1997-06-02,15.625,15.688,15.391,15.547,38939200
1997-06-03,15.422,15.438,15.078,15.094,41995200
1997-06-04,15.078,15.281,14.781,14.898,54639200
1997-06-05,15.033,15.188,14.938,15.07,35892000
1997-06-06,15.172,15.539,15.125,15.508,35964000
1997-06-09,15.609,15.766,15.312,15.641,48200000
1997-06-10,15.641,15.883,15.469,15.602,53135200
1997-06-11,15.602,15.922,15.445,15.875,49056800
1997-06-12,15.844,16.016,15.672,15.875,44614400
1997-06-13,15.844,16.258,15.82,16.203,50116000
1997-06-16,16.203,16.422,16.109,16.422,40612800
1997-06-17,16.438,16.867,16.359,16.773,53191200
1997-06-18,16.656,16.688,16.258,16.273,55657600
1997-06-19,16.047,16.344,16,16.164,65519200
1997-06-20,16.172,16.422,16.062,16.234,64240000
1997-06-23,16.234,16.438,16,16.008,35724800
1997-06-24,16.188,16.516,16.047,16.508,39319200
1997-06-25,16.609,16.656,16.227,16.305,49576000
1997-06-26,16.266,16.352,15.984,16.031,37312000
1997-06-27,16.141,16.25,15.906,15.938,38198400
1997-06-30,15.984,16.094,15.773,15.797,38286400
1997-07-01,15.805,15.859,15.406,15.617,59377600
1997-07-02,15.703,16.062,15.508,16.047,53237600
1997-07-03,16.258,16.258,16.062,16.195,28764000
1997-07-07,16.328,16.469,16.172,16.188,39320000
1997-07-08,16.172,16.414,16.117,16.406,36007200
1997-07-09,16.562,16.578,16.188,16.344,48266400
1997-07-10,16.312,16.406,16.109,16.234,43780800
1997-07-11,16.281,16.383,16.055,16.219,38094400
1997-07-14,16.352,17,16.312,16.992,57424000
1997-07-15,17.258,17.406,17.078,17.309,75503200
1997-07-16,17.797,18.688,17.5,18.555,111217600
1997-07-17,18.812,18.844,18.312,18.688,131668000
1997-07-18,18.125,18.422,17.5,17.562,158927200
1997-07-21,17.609,17.625,16.719,16.992,127223200
1997-07-22,17.109,18.102,17.094,18.016,101384000
1997-07-23,18.156,18.359,17.625,17.68,95556000
1997-07-24,17.297,17.547,16.953,17.25,141855200
1997-07-25,17.312,17.781,17.156,17.312,90308800
1997-07-28,17.406,17.422,16.969,17.125,56404000
1997-07-29,17.094,17.508,17.016,17.492,79061600
1997-07-30,17.594,17.75,17.453,17.641,78324000
1997-07-31,17.75,17.766,17.609,17.672,42240800
1997-08-01,17.672,17.727,17.398,17.578,58912800
1997-08-04,17.531,17.75,17.43,17.695,46312800
1997-08-05,17.781,18.047,17.75,17.914,59333600
1997-08-06,17.914,18.078,17.781,17.93,43410400
1997-08-07,18.039,18.047,17.75,17.992,43947200
1997-08-08,17.852,17.891,17.5,17.5,66815200
1997-08-11,17.5,17.531,17.047,17.281,72696000
1997-08-12,17.422,17.469,16.977,17,60887200
1997-08-13,17.266,17.281,16.844,17.008,66731200
1997-08-14,17,17.094,16.766,17.031,45900800
1997-08-15,16.938,17,16.594,16.609,51078400
1997-08-18,16.625,16.734,16.375,16.734,69969600
1997-08-19,16.844,17.375,16.828,17.352,91013600
1997-08-20,17.375,17.586,17.125,17.57,51433600
1997-08-21,17.703,17.797,17.188,17.234,64412000
1997-08-22,16.906,17.188,16.766,17.156,72161600
1997-08-25,17.234,17.375,16.953,17.062,38856800
1997-08-26,17,17.109,16.844,16.875,34327200
1997-08-27,16.906,16.914,16.625,16.82,49371200
1997-08-28,16.688,16.719,16.5,16.508,43641600
1997-08-29,16.508,16.734,16.469,16.523,37857600
1997-09-02,16.641,17.188,16.625,17.148,50112800
1997-09-03,17.203,17.359,17.023,17.07,42872800
1997-09-04,17,17.312,16.969,17.273,44476000
1997-09-05,17.383,17.461,17.031,17.164,48398400
1997-09-08,17.219,17.477,17.219,17.414,42416000
1997-09-09,17.406,17.531,17.297,17.438,39465600
1997-09-10,17.359,17.391,16.883,16.891,53294400
1997-09-11,16.875,17.172,16.609,17.102,61779200
1997-09-12,17.109,17.297,16.953,17.242,48576000
1997-09-15,16.953,17.156,16.328,16.336,129003200
1997-09-16,16.469,17.125,16.375,17.047,102538400
1997-09-17,17.078,17.094,16.578,16.648,61609600
1997-09-18,16.781,16.891,16.43,16.531,61077600
1997-09-19,16.531,16.906,16.5,16.898,77435200
1997-09-22,16.875,16.984,16.648,16.664,43251200
1997-09-23,16.695,16.938,16.641,16.938,39946400
1997-09-24,16.953,17.008,16.516,16.555,60040000
1997-09-25,16.609,16.766,16.508,16.594,39272000
1997-09-26,16.703,16.719,16.453,16.672,36652000
1997-09-29,16.688,16.844,16.609,16.812,27505600
1997-09-30,16.805,16.969,16.531,16.539,43892800
1997-10-01,16.562,16.812,16.422,16.734,61466400
1997-10-02,16.719,16.828,16.594,16.648,28831200
1997-10-03,16.867,17.031,16.672,16.867,60284800
1997-10-06,16.984,17.031,16.781,16.891,41776800
1997-10-07,16.875,17.211,16.828,17.07,54548800
1997-10-08,17.078,17.383,17.031,17.375,71196800
1997-10-09,17.312,17.453,17.266,17.367,34672800
1997-10-10,17.289,17.344,17.031,17.062,24893600
1997-10-13,17.125,17.234,17.07,17.094,19051200
1997-10-14,17.141,17.172,16.922,17.086,33361600
1997-10-15,16.969,17,16.859,16.969,45003200
1997-10-16,17.016,17.078,16.531,16.738,47327200
1997-10-17,16.641,16.828,16.297,16.531,87720000
1997-10-20,16.625,16.906,15.938,16.578,154052800
1997-10-21,17.016,17.404,16.914,17.312,115682400
1997-10-22,17.297,17.312,16.922,16.961,55775200
1997-10-23,16.5,17.156,16.5,16.953,66413600
1997-10-24,17.109,17.156,16.656,16.922,70030400
1997-10-27,16.859,17.031,16.078,16.109,96795200
1997-10-28,16.531,16.875,15.438,16.672,160057600
1997-10-29,16.719,16.883,16.266,16.359,85532800
1997-10-30,16.188,16.422,16.062,16.078,72097600
1997-10-31,16.375,16.438,16.203,16.25,46808800
1997-11-03,16.453,16.781,16.414,16.766,67714400
1997-11-04,16.75,16.867,16.648,16.781,49134400
1997-11-05,16.812,16.828,16.562,16.695,42512800
1997-11-06,16.656,16.688,16.469,16.508,40266400
1997-11-07,16.258,16.5,16.234,16.445,63628800
1997-11-10,16.453,16.562,16.219,16.273,36764800
1997-11-11,16.305,16.43,16.172,16.328,37013600
1997-11-12,16.266,16.375,16.125,16.148,45784000
1997-11-13,16.258,16.453,16.148,16.445,60094400
1997-11-14,16.453,16.734,16.422,16.664,46663200
1997-11-17,16.812,16.977,16.68,16.859,60094400
1997-11-18,16.867,16.938,16.719,16.75,36683200
1997-11-19,16.703,16.891,16.672,16.883,31720800
1997-11-20,16.906,17.141,16.859,17.109,53680800
1997-11-21,17.227,17.25,17.047,17.234,68220800
1997-11-24,17.141,17.266,16.938,16.938,39084000
1997-11-25,16.984,17.406,16.969,17.375,56463200
1997-11-26,17.375,17.734,17.281,17.695,63053600
1997-11-28,17.656,17.781,17.641,17.688,17392800
1997-12-01,17.742,18,17.703,17.977,49006400
1997-12-02,17.945,18.109,17.75,17.781,50167200
1997-12-03,17.711,18.133,17.625,18.086,57712000
1997-12-04,18.094,18.234,17.781,17.82,62630400
1997-12-05,17.766,18.094,17.766,17.891,48136000
1997-12-08,17.938,18.328,17.891,18.266,49952800
1997-12-09,18.125,18.172,17.938,18.039,51782400
1997-12-10,17.781,17.906,17.625,17.781,66434400
1997-12-11,17.547,17.625,17.359,17.383,70189600
1997-12-12,17.219,17.312,17,17.094,54308000
1997-12-15,17.055,17.125,16.625,17.016,84305600
1997-12-16,16.984,17.547,16.875,17.383,65401600
1997-12-17,17.484,17.547,16.938,16.953,51472000
1997-12-18,16.812,16.844,16.297,16.359,98774400
1997-12-19,16.094,16.273,15.781,16.086,138065600
1997-12-22,16.141,16.25,15.734,15.875,59063200
1997-12-23,15.883,16.031,15.375,15.414,67195200
1997-12-24,15.469,15.484,14.75,14.867,88411200
1997-12-26,14.859,15.094,14.844,15.094,32388800
1997-12-29,15.297,15.844,15.266,15.789,67815200
1997-12-30,15.805,16.375,15.781,16.281,77864800
1997-12-31,16.375,16.438,16.125,16.156,46147200
