date,open,high,low,close,volume
1990-01-02,1.266,1.281,1.219,1.266,7166400
1990-01-03,1.281,1.359,1.266,1.328,13518400
1990-01-04,1.344,1.391,1.344,1.391,11859200
1990-01-05,1.375,1.438,1.375,1.422,6608000
1990-01-08,1.406,1.438,1.406,1.438,4347200
1990-01-09,1.422,1.453,1.391,1.406,3297600
1990-01-10,1.391,1.422,1.344,1.359,6772800
1990-01-11,1.359,1.453,1.359,1.438,7412800
1990-01-12,1.391,1.406,1.344,1.406,5752000
1990-01-15,1.375,1.406,1.359,1.375,3160000
1990-01-16,1.359,1.453,1.344,1.438,7684800
1990-01-17,1.453,1.5,1.422,1.422,8540800
1990-01-18,1.438,1.484,1.406,1.484,5457600
1990-01-19,1.484,1.484,1.422,1.422,3422400
1990-01-22,1.422,1.453,1.391,1.438,5110400
1990-01-23,1.469,1.531,1.438,1.5,7195200
1990-01-24,1.469,1.531,1.438,1.531,9172800
1990-01-25,1.547,1.578,1.469,1.484,9836800
1990-01-26,1.469,1.5,1.453,1.5,5252800
1990-01-29,1.484,1.516,1.484,1.5,7270400
1990-01-30,1.5,1.508,1.438,1.469,4406400
1990-01-31,1.469,1.5,1.469,1.469,5393600
1990-02-01,1.484,1.484,1.453,1.484,2827200
1990-02-02,1.469,1.531,1.469,1.516,10040000
1990-02-05,1.531,1.547,1.484,1.516,4262400
1990-02-06,1.516,1.531,1.484,1.5,5193600
1990-02-07,1.484,1.547,1.484,1.539,10596800
1990-02-08,1.531,1.664,1.531,1.625,8934400
1990-02-09,1.641,1.672,1.625,1.656,4427200
1990-02-12,1.672,1.711,1.656,1.68,8836800
1990-02-13,1.672,1.688,1.656,1.68,3670400
1990-02-14,1.688,1.703,1.672,1.688,6926400
1990-02-15,1.688,1.797,1.688,1.781,8483200
1990-02-16,1.781,1.812,1.75,1.758,3675200
1990-02-20,1.719,1.734,1.672,1.719,6524800
1990-02-21,1.703,1.75,1.688,1.719,3953600
1990-02-22,1.719,1.75,1.703,1.719,11128000
1990-02-23,1.703,1.805,1.703,1.75,2558400
1990-02-26,1.766,1.812,1.766,1.781,6777600
1990-02-27,1.781,1.844,1.773,1.836,7385600
1990-02-28,1.828,1.922,1.828,1.891,8995200
1990-03-01,1.906,1.969,1.891,1.906,12600000
1990-03-02,1.906,1.938,1.891,1.898,5787200
1990-03-05,1.906,2.047,1.891,2.031,28340800
1990-03-06,2.062,2.281,2.062,2.273,32380800
1990-03-07,2.297,2.312,2.211,2.297,23526400
1990-03-08,2.297,2.484,2.297,2.422,22838400
1990-03-09,2.391,2.406,2.312,2.359,10107200
1990-03-12,2.344,2.453,2.328,2.438,7825600
1990-03-13,2.438,2.516,2.438,2.508,11720000
1990-03-14,2.625,2.688,2.5,2.531,21238400
1990-03-15,2.641,2.656,2.578,2.609,17438400
1990-03-16,2.625,2.812,2.625,2.766,11728000
1990-03-19,2.766,2.836,2.703,2.836,9176000
1990-03-20,2.859,2.906,2.594,2.625,15164800
1990-03-21,2.578,2.672,2.5,2.5,7761600
1990-03-22,2.5,2.562,2.422,2.469,19056000
1990-03-23,2.484,2.516,2.359,2.375,6848000
1990-03-26,2.406,2.5,2.391,2.445,10035200
1990-03-27,2.422,2.547,2.406,2.516,8875200
1990-03-28,2.531,2.531,2.406,2.453,5820800
1990-03-29,2.453,2.484,2.375,2.406,3291200
1990-03-30,2.375,2.406,2.344,2.375,4448000
1990-04-02,2.312,2.422,2.312,2.414,3099200
1990-04-03,2.438,2.469,2.422,2.469,5363200
1990-04-04,2.469,2.5,2.406,2.438,3846400
1990-04-05,2.484,2.484,2.297,2.312,7177600
1990-04-06,2.312,2.344,2.281,2.281,5953600
1990-04-09,2.281,2.344,2.281,2.297,8300800
1990-04-10,2.375,2.422,2.359,2.406,12521600
1990-04-11,2.422,2.484,2.406,2.469,13171200
1990-04-12,2.484,2.5,2.469,2.484,3593600
1990-04-16,2.5,2.531,2.422,2.453,6881600
1990-04-17,2.406,2.422,2.328,2.422,5950400
1990-04-18,2.406,2.438,2.375,2.406,4112000
1990-04-19,2.375,2.398,2.359,2.375,3276800
1990-04-20,2.375,2.422,2.375,2.391,4734400
1990-04-23,2.391,2.391,2.344,2.344,6542400
1990-04-24,2.391,2.406,2.344,2.352,4638400
1990-04-25,2.359,2.375,2.297,2.328,3728000
1990-04-26,2.344,2.438,2.312,2.438,4220800
